filename,width,height,class,xmin,ymin,xmax,ymax
SJTU-SEIEE-094_040-04407.jpg,1920,1080,pedestrian,667,396,723,519
SJTU-SEIEE-094_040-04419.jpg,1920,1080,pedestrian,1440,339,1467,398
SJTU-SEIEE-094_040-04419.jpg,1920,1080,pedestrian,1501,369,1525,407
SJTU-SEIEE-094_040-04419.jpg,1920,1080,pedestrian,703,405,768,528
SJTU-SEIEE-094_040-04431.jpg,1920,1080,pedestrian,1440,339,1467,398
SJTU-SEIEE-094_040-04431.jpg,1920,1080,pedestrian,1502,368,1528,407
SJTU-SEIEE-094_040-04431.jpg,1920,1080,pedestrian,748,416,818,542
SJTU-SEIEE-094_040-04443.jpg,1920,1080,pedestrian,1440,339,1467,398
SJTU-SEIEE-094_040-04443.jpg,1920,1080,pedestrian,1506,367,1529,409
SJTU-SEIEE-094_040-04443.jpg,1920,1080,pedestrian,798,426,880,578
SJTU-SEIEE-094_040-04443.jpg,1920,1080,pedestrian,1862,964,1918,1080
SJTU-SEIEE-094_040-04455.jpg,1920,1080,pedestrian,1440,339,1467,398
SJTU-SEIEE-094_040-04455.jpg,1920,1080,pedestrian,1506,367,1529,409
SJTU-SEIEE-094_040-04455.jpg,1920,1080,pedestrian,864,441,953,592
SJTU-SEIEE-094_040-04455.jpg,1920,1080,pedestrian,1737,815,1886,1080
SJTU-SEIEE-094_040-04455.jpg,1920,1080,pedestrian,1781,886,1906,1080
SJTU-SEIEE-094_040-04467.jpg,1920,1080,pedestrian,1440,339,1470,398
SJTU-SEIEE-094_040-04467.jpg,1920,1080,pedestrian,1508,367,1531,409
SJTU-SEIEE-094_040-04467.jpg,1920,1080,pedestrian,945,461,1044,632
SJTU-SEIEE-094_040-04467.jpg,1920,1080,pedestrian,1604,783,1713,1080
SJTU-SEIEE-094_040-04467.jpg,1920,1080,pedestrian,1604,869,1743,1080
SJTU-SEIEE-094_040-04479.jpg,1920,1080,pedestrian,1439,336,1464,396
SJTU-SEIEE-094_040-04479.jpg,1920,1080,pedestrian,1507,367,1530,409
SJTU-SEIEE-094_040-04479.jpg,1920,1080,pedestrian,1036,482,1152,685
SJTU-SEIEE-094_040-04479.jpg,1920,1080,pedestrian,1424,751,1554,1080
SJTU-SEIEE-094_040-04479.jpg,1920,1080,pedestrian,1435,824,1573,1080
SJTU-SEIEE-094_040-04491.jpg,1920,1080,pedestrian,1438,337,1461,396
SJTU-SEIEE-094_040-04491.jpg,1920,1080,pedestrian,1507,367,1530,409
SJTU-SEIEE-094_040-04491.jpg,1920,1080,pedestrian,1144,507,1272,717
SJTU-SEIEE-094_040-04491.jpg,1920,1080,pedestrian,1240,721,1397,1080
SJTU-SEIEE-094_040-04491.jpg,1920,1080,pedestrian,1254,792,1426,1080
SJTU-SEIEE-094_040-04503.jpg,1920,1080,pedestrian,1436,337,1459,399
SJTU-SEIEE-094_040-04503.jpg,1920,1080,pedestrian,1506,367,1529,409
SJTU-SEIEE-094_040-04503.jpg,1920,1080,pedestrian,1276,549,1419,794
SJTU-SEIEE-094_040-04503.jpg,1920,1080,pedestrian,1125,696,1246,1080
SJTU-SEIEE-094_040-04503.jpg,1920,1080,pedestrian,1122,758,1269,1079
SJTU-SEIEE-094_040-04515.jpg,1920,1080,pedestrian,1437,337,1460,399
SJTU-SEIEE-094_040-04515.jpg,1920,1080,pedestrian,1506,367,1529,409
SJTU-SEIEE-094_040-04515.jpg,1920,1080,pedestrian,1430,599,1595,880
SJTU-SEIEE-094_040-04515.jpg,1920,1080,pedestrian,1019,669,1113,1043
SJTU-SEIEE-094_040-04515.jpg,1920,1080,pedestrian,929,733,1126,1080
SJTU-SEIEE-094_040-04527.jpg,1920,1080,pedestrian,1438,337,1461,399
SJTU-SEIEE-094_040-04527.jpg,1920,1080,pedestrian,1505,366,1527,409
SJTU-SEIEE-094_040-04527.jpg,1920,1080,pedestrian,1615,661,1800,979
SJTU-SEIEE-094_040-04527.jpg,1920,1080,pedestrian,898,647,993,1008
SJTU-SEIEE-094_040-04527.jpg,1920,1080,pedestrian,809,706,986,1080
SJTU-SEIEE-094_040-04554.jpg,1920,1080,pedestrian,1438,337,1461,399
SJTU-SEIEE-094_040-04554.jpg,1920,1080,pedestrian,1505,366,1527,409
SJTU-SEIEE-094_040-04554.jpg,1920,1080,pedestrian,638,612,731,947
SJTU-SEIEE-094_040-04554.jpg,1920,1080,pedestrian,566,662,721,1025
SJTU-SEIEE-094_040-04596.jpg,1920,1080,pedestrian,1438,337,1461,399
SJTU-SEIEE-094_040-04596.jpg,1920,1080,pedestrian,1505,366,1527,409
SJTU-SEIEE-094_040-04596.jpg,1920,1080,pedestrian,291,586,414,879
SJTU-SEIEE-094_040-04596.jpg,1920,1080,pedestrian,247,627,396,922
SJTU-SEIEE-094_040-04596.jpg,1920,1080,pedestrian,448,314,460,347
SJTU-SEIEE-094_040-04638.jpg,1920,1080,pedestrian,1436,337,1459,399
SJTU-SEIEE-094_040-04638.jpg,1920,1080,pedestrian,1504,366,1526,409
SJTU-SEIEE-094_040-04638.jpg,1920,1080,pedestrian,25,588,150,852
SJTU-SEIEE-094_040-04638.jpg,1920,1080,pedestrian,0,618,88,886
SJTU-SEIEE-094_040-04638.jpg,1920,1080,pedestrian,456,319,464,352
SJTU-SEIEE-094_040-04680.jpg,1920,1080,pedestrian,1438,337,1464,399
SJTU-SEIEE-094_040-04680.jpg,1920,1080,pedestrian,1505,366,1527,409
SJTU-SEIEE-094_040-04680.jpg,1920,1080,pedestrian,461,319,472,353
SJTU-SEIEE-094_040-04722.jpg,1920,1080,pedestrian,1438,337,1464,399
SJTU-SEIEE-094_040-04722.jpg,1920,1080,pedestrian,1505,366,1527,409
SJTU-SEIEE-094_040-04722.jpg,1920,1080,pedestrian,463,318,477,352
SJTU-SEIEE-094_040-04764.jpg,1920,1080,pedestrian,1438,337,1464,399
SJTU-SEIEE-094_040-04764.jpg,1920,1080,pedestrian,1505,366,1527,409
SJTU-SEIEE-094_040-04764.jpg,1920,1080,pedestrian,465,317,480,353
SJTU-SEIEE-094_040-04806.jpg,1920,1080,pedestrian,1438,337,1464,399
SJTU-SEIEE-094_040-04806.jpg,1920,1080,pedestrian,1505,366,1527,409
SJTU-SEIEE-094_040-04806.jpg,1920,1080,pedestrian,463,318,479,352
SJTU-SEIEE-094_040-04848.jpg,1920,1080,pedestrian,1437,337,1460,399
SJTU-SEIEE-094_040-04848.jpg,1920,1080,pedestrian,1505,366,1527,409
SJTU-SEIEE-094_040-04848.jpg,1920,1080,pedestrian,462,319,476,359
SJTU-SEIEE-094_040-04848.jpg,1920,1080,pedestrian,583,311,596,325
SJTU-SEIEE-094_040-04848.jpg,1920,1080,pedestrian,609,310,626,322
SJTU-SEIEE-094_040-04890.jpg,1920,1080,pedestrian,1437,337,1460,399
SJTU-SEIEE-094_040-04890.jpg,1920,1080,pedestrian,1505,366,1521,409
SJTU-SEIEE-094_040-04890.jpg,1920,1080,pedestrian,462,319,476,359
SJTU-SEIEE-094_040-04890.jpg,1920,1080,pedestrian,557,314,572,352
SJTU-SEIEE-094_040-04890.jpg,1920,1080,pedestrian,547,309,556,330
SJTU-SEIEE-094_040-04890.jpg,1920,1080,pedestrian,573,312,586,348
SJTU-SEIEE-094_040-04932.jpg,1920,1080,pedestrian,1439,340,1467,399
SJTU-SEIEE-094_040-04932.jpg,1920,1080,pedestrian,1504,366,1522,409
SJTU-SEIEE-094_040-04932.jpg,1920,1080,pedestrian,466,323,478,363
SJTU-SEIEE-094_040-04932.jpg,1920,1080,pedestrian,551,317,560,350
SJTU-SEIEE-094_040-04932.jpg,1920,1080,pedestrian,567,314,581,354
SJTU-SEIEE-094_040-04974.jpg,1920,1080,pedestrian,1439,340,1466,399
SJTU-SEIEE-094_040-04974.jpg,1920,1080,pedestrian,1504,366,1526,409
SJTU-SEIEE-094_040-04974.jpg,1920,1080,pedestrian,465,324,481,364
SJTU-SEIEE-094_040-04974.jpg,1920,1080,pedestrian,567,316,585,354
SJTU-SEIEE-094_040-05016.jpg,1920,1080,pedestrian,1439,340,1467,401
SJTU-SEIEE-094_040-05016.jpg,1920,1080,pedestrian,1504,366,1528,409
SJTU-SEIEE-094_040-05016.jpg,1920,1080,pedestrian,465,325,481,366
SJTU-SEIEE-094_040-05016.jpg,1920,1080,pedestrian,552,319,568,361
SJTU-SEIEE-094_040-05016.jpg,1920,1080,pedestrian,576,324,589,374
SJTU-SEIEE-094_040-05058.jpg,1920,1080,pedestrian,1440,340,1466,402
SJTU-SEIEE-094_040-05058.jpg,1920,1080,pedestrian,1505,366,1529,409
SJTU-SEIEE-094_040-05058.jpg,1920,1080,pedestrian,468,328,485,370
SJTU-SEIEE-094_040-05058.jpg,1920,1080,pedestrian,551,324,558,369
SJTU-SEIEE-094_040-05058.jpg,1920,1080,pedestrian,560,332,582,379
SJTU-SEIEE-094_040-05070.jpg,1920,1080,pedestrian,1440,340,1466,402
SJTU-SEIEE-094_040-05070.jpg,1920,1080,pedestrian,1505,366,1529,409
SJTU-SEIEE-094_040-05070.jpg,1920,1080,pedestrian,468,328,485,370
SJTU-SEIEE-094_040-05070.jpg,1920,1080,pedestrian,551,322,556,367
SJTU-SEIEE-094_040-05070.jpg,1920,1080,pedestrian,559,333,581,380
SJTU-SEIEE-094_040-05082.jpg,1920,1080,pedestrian,1440,340,1466,402
SJTU-SEIEE-094_040-05082.jpg,1920,1080,pedestrian,1505,366,1529,409
SJTU-SEIEE-094_040-05082.jpg,1920,1080,pedestrian,470,328,487,370
SJTU-SEIEE-094_040-05082.jpg,1920,1080,pedestrian,551,322,556,367
SJTU-SEIEE-094_040-05082.jpg,1920,1080,pedestrian,555,334,581,385
SJTU-SEIEE-094_040-05094.jpg,1920,1080,pedestrian,1440,340,1466,402
SJTU-SEIEE-094_040-05094.jpg,1920,1080,pedestrian,1505,366,1529,409
SJTU-SEIEE-094_040-05094.jpg,1920,1080,pedestrian,472,328,489,370
SJTU-SEIEE-094_040-05094.jpg,1920,1080,pedestrian,551,332,556,370
SJTU-SEIEE-094_040-05094.jpg,1920,1080,pedestrian,557,336,581,388
SJTU-SEIEE-094_040-05106.jpg,1920,1080,pedestrian,1438,340,1461,402
SJTU-SEIEE-094_040-05106.jpg,1920,1080,pedestrian,1501,366,1524,410
SJTU-SEIEE-094_040-05106.jpg,1920,1080,pedestrian,473,328,490,373
SJTU-SEIEE-094_040-05106.jpg,1920,1080,pedestrian,551,329,561,378
SJTU-SEIEE-094_040-05106.jpg,1920,1080,pedestrian,562,337,589,388
SJTU-SEIEE-094_040-05118.jpg,1920,1080,pedestrian,1438,340,1461,402
SJTU-SEIEE-094_040-05118.jpg,1920,1080,pedestrian,1498,366,1522,409
SJTU-SEIEE-094_040-05118.jpg,1920,1080,pedestrian,473,328,490,373
SJTU-SEIEE-094_040-05118.jpg,1920,1080,pedestrian,551,330,566,384
SJTU-SEIEE-094_040-05118.jpg,1920,1080,pedestrian,569,337,598,396
SJTU-SEIEE-094_040-05130.jpg,1920,1080,pedestrian,1438,340,1461,402
SJTU-SEIEE-094_040-05130.jpg,1920,1080,pedestrian,1493,366,1520,409
SJTU-SEIEE-094_040-05130.jpg,1920,1080,pedestrian,476,329,491,376
SJTU-SEIEE-094_040-05130.jpg,1920,1080,pedestrian,551,331,569,383
SJTU-SEIEE-094_040-05130.jpg,1920,1080,pedestrian,579,341,608,400
SJTU-SEIEE-094_040-05142.jpg,1920,1080,pedestrian,1437,340,1461,402
SJTU-SEIEE-094_040-05142.jpg,1920,1080,pedestrian,1487,365,1510,408
SJTU-SEIEE-094_040-05142.jpg,1920,1080,pedestrian,476,329,493,376
SJTU-SEIEE-094_040-05142.jpg,1920,1080,pedestrian,554,332,573,390
SJTU-SEIEE-094_040-05142.jpg,1920,1080,pedestrian,585,343,614,400
SJTU-SEIEE-094_040-05154.jpg,1920,1080,pedestrian,1437,340,1465,402
SJTU-SEIEE-094_040-05154.jpg,1920,1080,pedestrian,1487,365,1510,408
SJTU-SEIEE-094_040-05154.jpg,1920,1080,pedestrian,477,329,494,376
SJTU-SEIEE-094_040-05154.jpg,1920,1080,pedestrian,559,334,581,394
SJTU-SEIEE-094_040-05154.jpg,1920,1080,pedestrian,587,344,618,406
SJTU-SEIEE-094_040-05166.jpg,1920,1080,pedestrian,1437,341,1463,402
SJTU-SEIEE-094_040-05166.jpg,1920,1080,pedestrian,1487,365,1510,408
SJTU-SEIEE-094_040-05166.jpg,1920,1080,pedestrian,477,329,496,376
SJTU-SEIEE-094_040-05166.jpg,1920,1080,pedestrian,568,335,588,395
SJTU-SEIEE-094_040-05166.jpg,1920,1080,pedestrian,587,348,620,406
SJTU-SEIEE-094_040-05178.jpg,1920,1080,pedestrian,1437,341,1463,402
SJTU-SEIEE-094_040-05178.jpg,1920,1080,pedestrian,1487,365,1510,408
SJTU-SEIEE-094_040-05178.jpg,1920,1080,pedestrian,478,330,497,377
SJTU-SEIEE-094_040-05178.jpg,1920,1080,pedestrian,574,336,596,396
SJTU-SEIEE-094_040-05178.jpg,1920,1080,pedestrian,592,351,621,415
SJTU-SEIEE-094_040-05190.jpg,1920,1080,pedestrian,1437,341,1463,402
SJTU-SEIEE-094_040-05190.jpg,1920,1080,pedestrian,1487,365,1510,408
SJTU-SEIEE-094_040-05190.jpg,1920,1080,pedestrian,480,331,499,378
SJTU-SEIEE-094_040-05190.jpg,1920,1080,pedestrian,577,339,599,403
SJTU-SEIEE-094_040-05190.jpg,1920,1080,pedestrian,595,353,625,423
SJTU-SEIEE-094_040-05202.jpg,1920,1080,pedestrian,1437,341,1463,402
SJTU-SEIEE-094_040-05202.jpg,1920,1080,pedestrian,1487,365,1510,408
SJTU-SEIEE-094_040-05202.jpg,1920,1080,pedestrian,480,331,499,378
SJTU-SEIEE-094_040-05202.jpg,1920,1080,pedestrian,582,340,604,411
SJTU-SEIEE-094_040-05202.jpg,1920,1080,pedestrian,597,357,632,424
SJTU-SEIEE-094_040-05202.jpg,1920,1080,pedestrian,552,360,561,398
SJTU-SEIEE-094_040-05214.jpg,1920,1080,pedestrian,1438,341,1465,402
SJTU-SEIEE-094_040-05214.jpg,1920,1080,pedestrian,1487,365,1510,408
SJTU-SEIEE-094_040-05214.jpg,1920,1080,pedestrian,481,331,500,378
SJTU-SEIEE-094_040-05214.jpg,1920,1080,pedestrian,588,342,612,405
SJTU-SEIEE-094_040-05214.jpg,1920,1080,pedestrian,606,359,635,434
SJTU-SEIEE-094_040-05214.jpg,1920,1080,pedestrian,552,352,562,415
SJTU-SEIEE-094_040-05226.jpg,1920,1080,pedestrian,1438,341,1465,402
SJTU-SEIEE-094_040-05226.jpg,1920,1080,pedestrian,1487,365,1510,408
SJTU-SEIEE-094_040-05226.jpg,1920,1080,pedestrian,481,332,499,381
SJTU-SEIEE-094_040-05226.jpg,1920,1080,pedestrian,597,345,623,423
SJTU-SEIEE-094_040-05226.jpg,1920,1080,pedestrian,615,363,646,445
SJTU-SEIEE-094_040-05226.jpg,1920,1080,pedestrian,552,350,570,424
SJTU-SEIEE-094_040-05238.jpg,1920,1080,pedestrian,1438,341,1465,402
SJTU-SEIEE-094_040-05238.jpg,1920,1080,pedestrian,1487,365,1510,408
SJTU-SEIEE-094_040-05238.jpg,1920,1080,pedestrian,484,332,503,382
SJTU-SEIEE-094_040-05238.jpg,1920,1080,pedestrian,611,349,635,425
SJTU-SEIEE-094_040-05238.jpg,1920,1080,pedestrian,621,369,657,453
SJTU-SEIEE-094_040-05238.jpg,1920,1080,pedestrian,552,353,582,432
SJTU-SEIEE-094_040-05250.jpg,1920,1080,pedestrian,1438,341,1465,402
SJTU-SEIEE-094_040-05250.jpg,1920,1080,pedestrian,1491,365,1514,408
SJTU-SEIEE-094_040-05250.jpg,1920,1080,pedestrian,482,333,501,383
SJTU-SEIEE-094_040-05250.jpg,1920,1080,pedestrian,622,353,646,436
SJTU-SEIEE-094_040-05250.jpg,1920,1080,pedestrian,634,375,670,458
SJTU-SEIEE-094_040-05250.jpg,1920,1080,pedestrian,559,355,593,438
SJTU-SEIEE-094_040-05262.jpg,1920,1080,pedestrian,1438,341,1465,402
SJTU-SEIEE-094_040-05262.jpg,1920,1080,pedestrian,1493,365,1515,408
SJTU-SEIEE-094_040-05262.jpg,1920,1080,pedestrian,482,333,501,383
SJTU-SEIEE-094_040-05262.jpg,1920,1080,pedestrian,635,358,661,442
SJTU-SEIEE-094_040-05262.jpg,1920,1080,pedestrian,642,379,682,474
SJTU-SEIEE-094_040-05262.jpg,1920,1080,pedestrian,570,362,609,445
SJTU-SEIEE-094_040-05274.jpg,1920,1080,pedestrian,1438,341,1465,402
SJTU-SEIEE-094_040-05274.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05274.jpg,1920,1080,pedestrian,484,333,504,385
SJTU-SEIEE-094_040-05274.jpg,1920,1080,pedestrian,648,363,678,437
SJTU-SEIEE-094_040-05274.jpg,1920,1080,pedestrian,662,384,700,472
SJTU-SEIEE-094_040-05274.jpg,1920,1080,pedestrian,582,365,624,452
SJTU-SEIEE-094_040-05286.jpg,1920,1080,pedestrian,1438,341,1465,402
SJTU-SEIEE-094_040-05286.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05286.jpg,1920,1080,pedestrian,488,334,508,386
SJTU-SEIEE-094_040-05286.jpg,1920,1080,pedestrian,648,368,680,456
SJTU-SEIEE-094_040-05286.jpg,1920,1080,pedestrian,688,389,736,494
SJTU-SEIEE-094_040-05286.jpg,1920,1080,pedestrian,590,370,629,469
SJTU-SEIEE-094_040-05298.jpg,1920,1080,pedestrian,1438,341,1465,402
SJTU-SEIEE-094_040-05298.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05298.jpg,1920,1080,pedestrian,488,334,508,386
SJTU-SEIEE-094_040-05298.jpg,1920,1080,pedestrian,654,375,695,477
SJTU-SEIEE-094_040-05298.jpg,1920,1080,pedestrian,720,399,799,508
SJTU-SEIEE-094_040-05298.jpg,1920,1080,pedestrian,599,381,641,473
SJTU-SEIEE-094_040-05310.jpg,1920,1080,pedestrian,1438,341,1465,402
SJTU-SEIEE-094_040-05310.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05310.jpg,1920,1080,pedestrian,488,335,508,387
SJTU-SEIEE-094_040-05310.jpg,1920,1080,pedestrian,688,381,729,480
SJTU-SEIEE-094_040-05310.jpg,1920,1080,pedestrian,759,408,839,526
SJTU-SEIEE-094_040-05310.jpg,1920,1080,pedestrian,610,383,655,480
SJTU-SEIEE-094_040-05322.jpg,1920,1080,pedestrian,1438,340,1465,402
SJTU-SEIEE-094_040-05322.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05322.jpg,1920,1080,pedestrian,489,335,508,390
SJTU-SEIEE-094_040-05322.jpg,1920,1080,pedestrian,732,389,781,501
SJTU-SEIEE-094_040-05322.jpg,1920,1080,pedestrian,803,420,860,549
SJTU-SEIEE-094_040-05322.jpg,1920,1080,pedestrian,619,388,669,494
SJTU-SEIEE-094_040-05334.jpg,1920,1080,pedestrian,1438,340,1465,402
SJTU-SEIEE-094_040-05334.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05334.jpg,1920,1080,pedestrian,490,336,509,391
SJTU-SEIEE-094_040-05334.jpg,1920,1080,pedestrian,774,396,823,509
SJTU-SEIEE-094_040-05334.jpg,1920,1080,pedestrian,860,431,916,566
SJTU-SEIEE-094_040-05334.jpg,1920,1080,pedestrian,641,397,692,516
SJTU-SEIEE-094_040-05346.jpg,1920,1080,pedestrian,1438,340,1465,402
SJTU-SEIEE-094_040-05346.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05346.jpg,1920,1080,pedestrian,494,337,508,393
SJTU-SEIEE-094_040-05346.jpg,1920,1080,pedestrian,825,406,882,545
SJTU-SEIEE-094_040-05346.jpg,1920,1080,pedestrian,925,446,995,598
SJTU-SEIEE-094_040-05346.jpg,1920,1080,pedestrian,684,408,738,537
SJTU-SEIEE-094_040-05358.jpg,1920,1080,pedestrian,1438,340,1465,402
SJTU-SEIEE-094_040-05358.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05358.jpg,1920,1080,pedestrian,497,337,507,393
SJTU-SEIEE-094_040-05358.jpg,1920,1080,pedestrian,895,414,969,564
SJTU-SEIEE-094_040-05358.jpg,1920,1080,pedestrian,1001,466,1121,636
SJTU-SEIEE-094_040-05358.jpg,1920,1080,pedestrian,727,416,785,566
SJTU-SEIEE-094_040-05370.jpg,1920,1080,pedestrian,1438,357,1473,402
SJTU-SEIEE-094_040-05370.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05370.jpg,1920,1080,pedestrian,499,343,507,376
SJTU-SEIEE-094_040-05370.jpg,1920,1080,pedestrian,982,427,1064,583
SJTU-SEIEE-094_040-05370.jpg,1920,1080,pedestrian,1089,495,1222,681
SJTU-SEIEE-094_040-05370.jpg,1920,1080,pedestrian,770,429,837,595
SJTU-SEIEE-094_040-05382.jpg,1920,1080,pedestrian,1435,365,1473,402
SJTU-SEIEE-094_040-05382.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05382.jpg,1920,1080,pedestrian,499,349,509,372
SJTU-SEIEE-094_040-05382.jpg,1920,1080,pedestrian,1074,443,1158,624
SJTU-SEIEE-094_040-05382.jpg,1920,1080,pedestrian,1169,505,1296,772
SJTU-SEIEE-094_040-05382.jpg,1920,1080,pedestrian,824,446,901,634
SJTU-SEIEE-094_040-05394.jpg,1920,1080,pedestrian,1435,365,1473,402
SJTU-SEIEE-094_040-05394.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05394.jpg,1920,1080,pedestrian,503,358,508,374
SJTU-SEIEE-094_040-05394.jpg,1920,1080,pedestrian,1181,467,1270,644
SJTU-SEIEE-094_040-05394.jpg,1920,1080,pedestrian,1320,592,1461,836
SJTU-SEIEE-094_040-05394.jpg,1920,1080,pedestrian,904,468,992,670
SJTU-SEIEE-094_040-05406.jpg,1920,1080,pedestrian,1435,365,1473,402
SJTU-SEIEE-094_040-05406.jpg,1920,1080,pedestrian,1493,368,1515,407
SJTU-SEIEE-094_040-05406.jpg,1920,1080,pedestrian,1301,496,1411,702
SJTU-SEIEE-094_040-05406.jpg,1920,1080,pedestrian,1504,648,1666,932
SJTU-SEIEE-094_040-05406.jpg,1920,1080,pedestrian,1019,495,1111,721
SJTU-SEIEE-094_040-05418.jpg,1920,1080,pedestrian,1435,365,1473,402
SJTU-SEIEE-094_040-05418.jpg,1920,1080,pedestrian,1487,365,1511,406
SJTU-SEIEE-094_040-05418.jpg,1920,1080,pedestrian,1444,533,1560,775
SJTU-SEIEE-094_040-05418.jpg,1920,1080,pedestrian,1723,731,1919,1072
SJTU-SEIEE-094_040-05418.jpg,1920,1080,pedestrian,1171,532,1286,780
SJTU-SEIEE-094_040-05430.jpg,1920,1080,pedestrian,1435,365,1473,402
SJTU-SEIEE-094_040-05430.jpg,1920,1080,pedestrian,1486,365,1510,406
SJTU-SEIEE-094_040-05430.jpg,1920,1080,pedestrian,1613,588,1759,859
SJTU-SEIEE-094_040-05430.jpg,1920,1080,pedestrian,1362,587,1476,839
SJTU-SEIEE-094_040-05442.jpg,1920,1080,pedestrian,1433,361,1471,401
SJTU-SEIEE-094_040-05442.jpg,1920,1080,pedestrian,1486,365,1510,406
SJTU-SEIEE-094_040-05442.jpg,1920,1080,pedestrian,1847,679,1919,936
SJTU-SEIEE-094_040-05442.jpg,1920,1080,pedestrian,1565,646,1709,972
SJTU-SEIEE-094_040-05454.jpg,1920,1080,pedestrian,1433,358,1470,401
SJTU-SEIEE-094_040-05454.jpg,1920,1080,pedestrian,1486,365,1510,406
SJTU-SEIEE-094_040-05454.jpg,1920,1080,pedestrian,1805,733,1919,1071
SJTU-SEIEE-094_040-05466.jpg,1920,1080,pedestrian,1433,357,1470,401
SJTU-SEIEE-094_040-05466.jpg,1920,1080,pedestrian,1486,365,1510,406
SJTU-SEIEE-094_040-05478.jpg,1920,1080,pedestrian,1432,356,1469,401
SJTU-SEIEE-094_040-05478.jpg,1920,1080,pedestrian,1486,365,1510,406
SJTU-SEIEE-094_040-05490.jpg,1920,1080,pedestrian,1432,351,1469,401
SJTU-SEIEE-094_040-05490.jpg,1920,1080,pedestrian,1486,365,1510,406
SJTU-SEIEE-094_040-05502.jpg,1920,1080,pedestrian,1485,365,1509,404
SJTU-SEIEE-094_040-05502.jpg,1920,1080,pedestrian,1436,342,1463,400
SJTU-SEIEE-094_040-05544.jpg,1920,1080,pedestrian,1486,365,1510,404
SJTU-SEIEE-094_040-05544.jpg,1920,1080,pedestrian,1438,345,1463,400
SJTU-SEIEE-094_040-05544.jpg,1920,1080,pedestrian,552,351,563,422
SJTU-SEIEE-094_040-05586.jpg,1920,1080,pedestrian,1486,365,1510,404
SJTU-SEIEE-094_040-05586.jpg,1920,1080,pedestrian,1438,345,1463,400
SJTU-SEIEE-094_040-05586.jpg,1920,1080,pedestrian,552,353,570,433
SJTU-SEIEE-094_040-05586.jpg,1920,1080,pedestrian,551,316,558,351
SJTU-SEIEE-094_040-05628.jpg,1920,1080,pedestrian,1486,365,1510,404
SJTU-SEIEE-094_040-05628.jpg,1920,1080,pedestrian,1438,344,1462,400
SJTU-SEIEE-094_040-05628.jpg,1920,1080,pedestrian,552,359,586,444
SJTU-SEIEE-094_040-05670.jpg,1920,1080,pedestrian,1486,365,1510,404
SJTU-SEIEE-094_040-05670.jpg,1920,1080,pedestrian,1436,343,1465,400
SJTU-SEIEE-094_040-05670.jpg,1920,1080,pedestrian,559,365,599,458
SJTU-SEIEE-094_040-05712.jpg,1920,1080,pedestrian,1486,365,1510,404
SJTU-SEIEE-094_040-05712.jpg,1920,1080,pedestrian,1438,342,1464,400
SJTU-SEIEE-094_040-05712.jpg,1920,1080,pedestrian,576,373,613,475
SJTU-SEIEE-094_040-05754.jpg,1920,1080,pedestrian,1493,365,1516,404
SJTU-SEIEE-094_040-05754.jpg,1920,1080,pedestrian,1438,342,1464,400
SJTU-SEIEE-094_040-05754.jpg,1920,1080,pedestrian,602,380,644,489
SJTU-SEIEE-094_040-05796.jpg,1920,1080,pedestrian,1491,366,1515,405
SJTU-SEIEE-094_040-05796.jpg,1920,1080,pedestrian,1438,342,1465,400
SJTU-SEIEE-094_040-05796.jpg,1920,1080,pedestrian,642,392,686,513
SJTU-SEIEE-094_040-05796.jpg,1920,1080,pedestrian,552,350,577,419
SJTU-SEIEE-094_040-05808.jpg,1920,1080,pedestrian,1493,366,1517,405
SJTU-SEIEE-094_040-05808.jpg,1920,1080,pedestrian,1438,342,1464,400
SJTU-SEIEE-094_040-05808.jpg,1920,1080,pedestrian,651,392,698,515
SJTU-SEIEE-094_040-05808.jpg,1920,1080,pedestrian,553,352,590,425
SJTU-SEIEE-094_040-05808.jpg,1920,1080,pedestrian,1861,758,1919,855
SJTU-SEIEE-094_040-05820.jpg,1920,1080,pedestrian,1494,366,1518,405
SJTU-SEIEE-094_040-05820.jpg,1920,1080,pedestrian,1434,345,1462,400
SJTU-SEIEE-094_040-05820.jpg,1920,1080,pedestrian,660,395,711,525
SJTU-SEIEE-094_040-05820.jpg,1920,1080,pedestrian,563,357,606,425
SJTU-SEIEE-094_040-05820.jpg,1920,1080,pedestrian,1781,595,1911,851
SJTU-SEIEE-094_040-05832.jpg,1920,1080,pedestrian,1494,366,1518,405
SJTU-SEIEE-094_040-05832.jpg,1920,1080,pedestrian,1433,363,1465,400
